timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
43008,1491.9,37,Two-Stage Op-Amp Configuration,-18.3035,27.1,0.0024,578.5656,0.9647
44032,1507.2,44,Two-Stage Op-Amp Configuration,-0.7915,23.0,0.0196,37.4899,0.9735
45056,1521.3,37,Two-Stage Op-Amp Configuration,1.8430,25.1,0.0010,20.5713,0.9774
46080,1535.2,29,Two-Stage Op-Amp Configuration,-16.4324,35.0,0.0061,147.9923,0.9634
47104,1549.1,25,Two-Stage Op-Amp Configuration,-13.3516,39.1,0.0006,83.2568,0.9623
48128,1563.1,39,Two-Stage Op-Amp Configuration,-2.0855,25.9,-0.0012,31.7744,0.9674
49152,1577.1,30,Two-Stage Op-Amp Configuration,-4.9969,32.4,0.0092,14.7958,0.9409
50176,1590.9,27,Two-Stage Op-Amp Configuration,-16.8636,37.9,0.0210,159.0056,0.9560
51200,1604.8,34,Two-Stage Op-Amp Configuration,-4.5624,29.8,0.0053,21.0156,0.9577
52224,1619.0,38,Two-Stage Op-Amp Configuration,-4.5356,25.8,-0.0039,34.7142,0.9517
53248,1633.0,37,Two-Stage Op-Amp Configuration,-4.6703,27.7,0.0018,26.5643,0.9728
54272,1647.1,42,Two-Stage Op-Amp Configuration,-3.3200,23.5,-0.0096,50.3807,0.9398
55296,1661.2,50,Two-Stage Op-Amp Configuration,-12.0575,20.4,0.0061,608.2475,0.9570
56320,1675.3,36,Two-Stage Op-Amp Configuration,-3.5566,28.0,-0.0030,21.5733,0.9473
57344,1689.5,59,Two-Stage Op-Amp Configuration,4.3814,16.4,0.0078,11.6535,0.9401
58368,1703.7,44,Two-Stage Op-Amp Configuration,-8.6804,23.3,0.0157,233.5888,0.9377
59392,1717.9,52,Two-Stage Op-Amp Configuration,0.1076,18.8,-0.0094,31.1579,0.9382
60416,1732.0,45,Two-Stage Op-Amp Configuration,-10.0019,22.7,-0.0058,96.7494,0.9263
61440,1746.1,48,Two-Stage Op-Amp Configuration,-17.8445,21.3,0.0062,413.3668,0.9243
62464,1760.4,33,Two-Stage Op-Amp Configuration,-3.2067,31.0,0.0013,16.8279,0.9171
63488,1774.5,44,Two-Stage Op-Amp Configuration,-6.6303,22.6,-0.0102,191.6570,0.9233
64512,1788.5,27,Two-Stage Op-Amp Configuration,-6.3694,37.3,-0.0000,15.1252,0.9141
65536,1802.6,31,Two-Stage Op-Amp Configuration,-4.1662,32.6,-0.0017,11.3090,0.9073
66560,1816.6,42,Two-Stage Op-Amp Configuration,-8.8773,23.8,-0.0004,305.0031,0.8967
67584,1830.7,46,Two-Stage Op-Amp Configuration,-5.7790,22.2,-0.0048,125.2593,0.8970
68608,1844.9,48,Two-Stage Op-Amp Configuration,-10.4759,21.2,-0.0012,396.9917,0.8978
69632,1859.3,57,Two-Stage Op-Amp Configuration,-3.4725,16.9,-0.0003,217.0334,0.8931
70656,1873.2,34,Two-Stage Op-Amp Configuration,-5.8629,27.4,-0.0061,24.4471,0.8777
71680,1887.3,35,Two-Stage Op-Amp Configuration,-17.0373,29.0,-0.0085,280.1836,0.8780
72704,1901.7,73,Two-Stage Op-Amp Configuration,-4.7577,13.6,-0.0035,428.8561,0.8838
73728,1915.8,44,Two-Stage Op-Amp Configuration,-3.4395,23.0,-0.0101,19.0202,0.8828
74752,1930.0,41,Two-Stage Op-Amp Configuration,-11.8742,24.0,0.0009,287.6137,0.8746
75776,1944.2,46,Two-Stage Op-Amp Configuration,-2.1889,20.3,0.0098,50.4588,0.8688
76800,1958.2,33,Two-Stage Op-Amp Configuration,-14.6886,30.6,0.0072,68.2678,0.8723
77824,2871.8,46,Two-Stage Op-Amp Configuration,-2.8516,22.1,-0.0080,27.2446,0.8715
78848,2887.5,45,Two-Stage Op-Amp Configuration,-12.7923,22.7,-0.0117,331.0207,0.8696
79872,2902.0,29,Two-Stage Op-Amp Configuration,-4.0731,34.9,0.0077,13.6534,0.8524
80896,2918.2,63,Two-Stage Op-Amp Configuration,0.2659,16.2,0.0009,28.9587,0.8593
81920,3311.4,52,Two-Stage Op-Amp Configuration,-0.6214,19.2,-0.0127,27.8013,0.8503
82944,3326.4,46,Two-Stage Op-Amp Configuration,-14.3417,20.5,0.0123,667.9500,0.8671
83968,3340.3,48,Two-Stage Op-Amp Configuration,-16.7416,21.3,-0.0069,581.8868,0.8522
84992,3354.1,48,Two-Stage Op-Amp Configuration,-4.7461,19.8,-0.0031,257.4529,0.8461
86016,3368.1,55,Two-Stage Op-Amp Configuration,0.0890,18.6,0.0295,83.2433,0.8499
87040,3381.7,45,Two-Stage Op-Amp Configuration,-3.6610,22.5,-0.0154,22.7150,0.8398
88064,3394.4,40,Two-Stage Op-Amp Configuration,-6.4954,25.4,-0.0078,60.3941,0.8452
89088,3407.2,43,Two-Stage Op-Amp Configuration,-17.6236,23.5,-0.0059,306.0477,0.8463
90112,3420.0,49,Two-Stage Op-Amp Configuration,-12.3827,20.4,-0.0070,476.2681,0.8413
91136,3432.8,44,Two-Stage Op-Amp Configuration,-2.4309,22.1,-0.0067,22.8916,0.8369
92160,3445.5,38,Two-Stage Op-Amp Configuration,-2.4106,26.8,-0.0029,12.0542,0.8330
93184,3458.4,44,Two-Stage Op-Amp Configuration,-4.9653,22.2,0.0184,39.6021,0.8344
94208,3471.1,39,Two-Stage Op-Amp Configuration,-14.6640,26.1,-0.0119,276.6577,0.8238
95232,3483.9,55,Two-Stage Op-Amp Configuration,-1.4560,18.5,0.0375,98.1804,0.8374
96256,3496.8,41,Two-Stage Op-Amp Configuration,-11.8918,23.2,0.0010,219.0460,0.8229
97280,3509.5,44,Two-Stage Op-Amp Configuration,-9.8580,23.0,-0.0058,164.3368,0.8214
98304,3522.3,45,Two-Stage Op-Amp Configuration,-10.7329,21.9,0.0066,203.9546,0.8414
99328,3535.3,64,Two-Stage Op-Amp Configuration,-7.6110,15.2,-0.0119,247.8429,0.8228
100352,3548.1,48,Two-Stage Op-Amp Configuration,-18.5571,21.2,-0.0070,497.8733,0.8218
101376,3560.8,37,Two-Stage Op-Amp Configuration,-2.2314,27.2,-0.0006,21.7517,0.8155
102400,3573.6,35,Two-Stage Op-Amp Configuration,-25.9021,29.3,0.0249,514.4725,0.8194
103424,3586.5,47,Two-Stage Op-Amp Configuration,-14.1926,21.6,-0.0081,245.4941,0.8110
104448,3599.2,43,Two-Stage Op-Amp Configuration,-1.1233,22.9,-0.0005,24.5247,0.7952
105472,3612.3,66,Two-Stage Op-Amp Configuration,-1.3259,14.6,-0.0044,39.5245,0.7982
106496,3625.2,51,Two-Stage Op-Amp Configuration,-11.5818,20.0,0.0009,351.2929,0.8051
107520,3638.0,42,Two-Stage Op-Amp Configuration,-0.8548,23.4,0.0031,15.4411,0.7938
108544,3650.7,37,Two-Stage Op-Amp Configuration,-6.0675,25.9,0.0028,30.7984,0.8024
109568,3663.5,49,Two-Stage Op-Amp Configuration,0.7160,20.3,-0.0080,18.6674,0.7743
110592,3676.3,37,Two-Stage Op-Amp Configuration,-3.1118,25.2,-0.0003,20.9212,0.7681
111616,3689.0,44,Two-Stage Op-Amp Configuration,-0.7260,23.1,-0.0010,15.4401,0.7616
112640,3702.0,53,Two-Stage Op-Amp Configuration,0.7906,17.8,-0.0021,11.2412,0.7485
113664,3714.7,48,Two-Stage Op-Amp Configuration,-12.0177,20.4,0.0165,385.2737,0.7582
114688,3727.6,45,Two-Stage Op-Amp Configuration,-1.1985,20.8,0.0247,16.1279,0.7549
115712,3740.5,64,Two-Stage Op-Amp Configuration,1.0783,15.2,-0.0106,12.9979,0.7484
116736,3753.5,53,Two-Stage Op-Amp Configuration,-2.1471,17.6,-0.0075,19.4042,0.7384
