timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
77824,1084.2,78,Two-Stage Op-Amp Configuration,4.4340,4.3,-0.0166,-1.0000,0.7126
78848,1098.3,68,Two-Stage Op-Amp Configuration,4.8434,5.0,-0.0186,-1.0000,0.6980
79872,1112.4,83,Two-Stage Op-Amp Configuration,5.0051,4.1,-0.0159,-1.0000,0.7307
80896,1126.8,67,Two-Stage Op-Amp Configuration,3.8383,5.0,-0.0109,-1.0000,0.6944
81920,1141.1,90,Two-Stage Op-Amp Configuration,5.1898,3.8,-0.0202,-1.0000,0.7014
82944,1155.2,69,Two-Stage Op-Amp Configuration,-0.4048,4.8,-0.0146,-1.0000,0.7280
83968,1169.4,70,Two-Stage Op-Amp Configuration,4.7329,4.6,-0.0206,-1.0000,0.6894
84992,1183.5,70,Two-Stage Op-Amp Configuration,3.2496,4.7,-0.0160,-1.0000,0.6727
86016,1197.7,77,Two-Stage Op-Amp Configuration,3.3135,4.4,-0.0196,-1.0000,0.6795
87040,1211.7,74,Two-Stage Op-Amp Configuration,5.9370,4.6,-0.0143,-1.0000,0.6921
