timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
184320,4604.8,41,Two-Stage Op-Amp Configuration,-9.0713,24.9,-0.0048,12.2613,0.6722
185344,4631.7,58,Two-Stage Op-Amp Configuration,-2.9709,17.2,0.0029,45.0692,0.6663
186368,4660.0,45,Two-Stage Op-Amp Configuration,-6.0963,21.4,0.0246,18.0853,0.6537
187392,4687.8,63,Two-Stage Op-Amp Configuration,-0.4843,16.1,0.0006,75.2885,0.6289
188416,4714.8,52,Two-Stage Op-Amp Configuration,-2.8248,19.4,0.0172,15.9054,0.6518
189440,4741.9,71,Two-Stage Op-Amp Configuration,2.6057,14.2,0.0132,9.0861,0.6232
190464,4769.7,72,Two-Stage Op-Amp Configuration,-1.6894,13.8,-0.0091,18.5178,0.6082
191488,4797.0,53,Two-Stage Op-Amp Configuration,-6.4145,17.8,-0.0055,73.4388,0.6070
192512,4824.5,52,Two-Stage Op-Amp Configuration,0.2905,19.1,-0.0076,8.3365,0.5882
193536,4852.1,47,Two-Stage Op-Amp Configuration,-8.7169,20.3,-0.0019,17.4476,0.5899
194560,4879.5,59,Two-Stage Op-Amp Configuration,2.0668,17.1,-0.0100,6.9856,0.5741
195584,4906.6,42,Two-Stage Op-Amp Configuration,-9.5922,24.3,-0.0004,60.9749,0.5720
196608,4933.5,51,Two-Stage Op-Amp Configuration,-5.8645,19.7,0.0176,50.1714,0.5609
197632,4960.4,49,Two-Stage Op-Amp Configuration,0.1420,20.8,0.0074,13.2075,0.5770
198656,4988.2,54,Two-Stage Op-Amp Configuration,-5.7152,18.9,-0.0062,13.2816,0.5710
199680,5017.1,74,Two-Stage Op-Amp Configuration,-1.6999,13.6,0.0019,38.9438,0.5504
200704,5045.2,74,Two-Stage Op-Amp Configuration,0.3681,13.8,0.0125,11.9005,0.5526
