timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
171008,2331.8,55,Two-Stage Op-Amp Configuration,3.2201,18.1,0.0032,7.9631,0.5920
172032,2346.0,62,Two-Stage Op-Amp Configuration,0.6637,16.5,-0.0137,4.7406,0.5886
173056,2359.9,48,Two-Stage Op-Amp Configuration,-3.3605,20.5,-0.0062,10.8537,0.5759
174080,2374.2,73,Two-Stage Op-Amp Configuration,2.0205,13.9,-0.0084,9.9395,0.5850
175104,2388.3,62,Two-Stage Op-Amp Configuration,2.1364,16.2,-0.0020,9.5893,0.5942
176128,2402.4,56,Two-Stage Op-Amp Configuration,-8.4061,17.9,-0.0010,40.7190,0.6177
177152,2416.2,47,Two-Stage Op-Amp Configuration,-0.3126,21.8,0.0045,8.5529,0.6105
178176,2430.4,52,Two-Stage Op-Amp Configuration,-5.0025,19.7,-0.0037,12.1535,0.6022
179200,2510.5,65,Two-Stage Op-Amp Configuration,1.5950,15.7,0.0220,7.3943,0.5580
180224,2524.8,68,Two-Stage Op-Amp Configuration,-1.9880,14.6,-0.0039,8.7507,0.5511
181248,2538.3,47,Two-Stage Op-Amp Configuration,-7.1502,20.1,0.0080,170.0191,0.5795
182272,2551.9,52,Two-Stage Op-Amp Configuration,-5.8577,18.8,-0.0033,127.7686,0.5796
183296,2565.4,56,Two-Stage Op-Amp Configuration,-5.6411,16.8,0.0344,294.2825,0.5729
184320,2579.4,50,Two-Stage Op-Amp Configuration,-1.1298,20.4,0.0058,7.6638,0.5788
185344,2593.1,41,Two-Stage Op-Amp Configuration,-9.5476,24.8,-0.0033,65.2758,0.5939
186368,2608.4,46,Two-Stage Op-Amp Configuration,-6.1252,22.1,-0.0072,122.6788,0.5847
187392,2622.6,48,Two-Stage Op-Amp Configuration,-6.8991,19.7,0.0053,147.1806,0.5980
188416,2636.7,56,Two-Stage Op-Amp Configuration,-7.0115,17.4,0.0144,137.2294,0.5867
189440,2650.7,46,Two-Stage Op-Amp Configuration,-10.0983,22.1,-0.0009,101.9616,0.5890
190464,2664.6,52,Two-Stage Op-Amp Configuration,0.7915,19.3,0.0012,6.9052,0.5459
191488,2678.7,87,Two-Stage Op-Amp Configuration,5.6303,11.3,0.0041,5.9801,0.5395
192512,2692.5,57,Two-Stage Op-Amp Configuration,1.7710,17.0,-0.0067,9.9336,0.5537
193536,2706.2,40,Two-Stage Op-Amp Configuration,-1.7389,23.1,0.0063,8.7618,0.5769
194560,2719.9,53,Two-Stage Op-Amp Configuration,-3.2523,19.1,-0.0081,10.7213,0.5751
195584,2733.8,57,Two-Stage Op-Amp Configuration,0.4905,17.9,-0.0057,7.1803,0.5715
196608,2747.7,55,Two-Stage Op-Amp Configuration,-5.1024,18.4,0.0217,83.3529,0.6031
197632,2761.5,46,Two-Stage Op-Amp Configuration,0.5647,22.1,-0.0050,4.5914,0.5725
198656,2775.3,60,Two-Stage Op-Amp Configuration,1.9845,16.7,-0.0024,6.7278,0.5592
199680,2789.2,56,Two-Stage Op-Amp Configuration,-3.5870,18.2,-0.0107,7.7090,0.5892
200704,2802.9,50,Two-Stage Op-Amp Configuration,-1.9073,20.5,-0.0063,6.0823,0.5576
