timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
50176,1268.2,51,Two-Stage Op-Amp Configuration,-7.2099,19.5,-0.0067,148.9765,1.5166
51200,1293.0,40,Two-Stage Op-Amp Configuration,-0.4547,25.4,-0.0144,19.3433,1.5080
52224,1317.9,50,Two-Stage Op-Amp Configuration,-1.5220,20.4,-0.0206,84.5820,1.5083
53248,1342.4,32,Two-Stage Op-Amp Configuration,-2.7203,29.0,-0.0049,27.6080,1.4817
54272,1367.3,43,Two-Stage Op-Amp Configuration,0.6355,23.8,-0.0151,25.5175,1.5019
55296,1392.1,46,Two-Stage Op-Amp Configuration,-10.9529,21.4,0.0057,580.8614,1.4840
56320,1417.5,67,Two-Stage Op-Amp Configuration,-0.8450,14.3,-0.0086,269.8287,1.4861
57344,1443.0,72,Two-Stage Op-Amp Configuration,-2.1895,14.2,-0.0096,250.4228,1.4858
58368,1468.2,43,Two-Stage Op-Amp Configuration,-4.5548,22.0,-0.0175,90.1626,1.4646
59392,1493.7,76,Two-Stage Op-Amp Configuration,-2.0262,13.3,-0.0092,391.5945,1.4797
60416,1518.9,65,Two-Stage Op-Amp Configuration,3.5676,14.3,-0.0075,43.5808,1.4629
61440,1544.1,57,Two-Stage Op-Amp Configuration,-2.3605,17.8,-0.0052,98.9855,1.4635
62464,1569.0,49,Two-Stage Op-Amp Configuration,-2.0297,19.4,0.0001,84.5016,1.4494
63488,1594.5,62,Two-Stage Op-Amp Configuration,2.1498,16.0,-0.0060,34.7657,1.4609
64512,1619.5,48,Two-Stage Op-Amp Configuration,-5.3532,20.0,0.0098,246.4335,1.4503
65536,1644.3,44,Two-Stage Op-Amp Configuration,1.7845,23.1,-0.0000,20.2554,1.4331
66560,1669.6,64,Two-Stage Op-Amp Configuration,4.2491,15.9,-0.0027,20.0019,1.4463
67584,1695.3,78,Two-Stage Op-Amp Configuration,-2.6616,12.7,0.0104,669.9908,1.4592
68608,1720.6,62,Two-Stage Op-Amp Configuration,-5.4218,15.8,-0.0099,273.1974,1.4175
69632,1746.6,96,Two-Stage Op-Amp Configuration,5.6612,10.6,0.0311,49.1986,1.4495
70656,1776.1,57,Two-Stage Op-Amp Configuration,1.5579,16.9,-0.0026,34.6396,1.4288
71680,1801.9,65,Two-Stage Op-Amp Configuration,-2.7418,14.3,-0.0070,166.2381,1.4346
72704,1827.7,80,Two-Stage Op-Amp Configuration,1.5429,12.6,-0.0104,66.1453,1.4229
73728,1853.0,80,Two-Stage Op-Amp Configuration,4.1962,12.8,0.0054,25.3467,1.4123
74752,1878.0,58,Two-Stage Op-Amp Configuration,-1.1201,17.4,-0.0024,132.9990,1.4001
75776,1903.5,79,Two-Stage Op-Amp Configuration,2.4677,13.0,0.0061,50.8784,1.4041
76800,1929.1,85,Two-Stage Op-Amp Configuration,1.8626,11.9,-0.0110,78.6340,1.4163
77824,1954.9,86,Two-Stage Op-Amp Configuration,-1.6459,11.8,0.0041,272.1021,1.3887
78848,1980.3,75,Two-Stage Op-Amp Configuration,1.1126,12.9,-0.0123,76.2825,1.3711
79872,2005.4,57,Two-Stage Op-Amp Configuration,-2.6355,17.9,-0.0031,85.0795,1.3773
80896,2030.8,67,Two-Stage Op-Amp Configuration,1.3021,14.5,-0.0097,60.8991,1.3532
81920,2056.7,100,Two-Stage Op-Amp Configuration,1.7010,10.2,-0.0061,75.6647,1.3559
82944,2082.2,74,Two-Stage Op-Amp Configuration,4.9261,13.4,0.0024,7.5365,1.3327
83968,2107.4,65,Two-Stage Op-Amp Configuration,3.3775,15.6,-0.0086,16.1215,1.3357
84992,2132.7,69,Two-Stage Op-Amp Configuration,3.5609,14.3,-0.0069,13.3137,1.3075
86016,2158.3,76,Two-Stage Op-Amp Configuration,5.2791,13.1,-0.0005,6.9154,1.3063
